Record_ID,Year,State,District,Crop,Season,Area_Hectares,Annual_Rainfall_mm,Avg_Temperature_C,Humidity_Percent,Soil_N_kg_per_ha,Soil_P_kg_per_ha,Soil_K_kg_per_ha,Soil_pH,Fertilizer_Usage_kg_per_ha,Pesticide_Usage_kg_per_ha,Yield_tonnes_per_ha
REC_2019_009877,2019,Gujarat,Junagadh,Maize,Kharif,216.36,762.42,26.56,55.74,348.07,44.24,123.24,6.41,110.57,2.4,5.08
REC_2021_009878,2021,Haryana,Karnal,Wheat,Rabi,1706.51,582.25,21.28,48.84,233.91,36.41,173.41,6.13,148.82,2.66,5.057
REC_2013_009879,2013,Punjab,Bathinda,Groundnut,Kharif,359.23,582.56,28.28,75.9,195.27,28.08,185.02,6.95,125.08,1.48,1.614
REC_2010_009880,2010,Uttar Pradesh,Agra,Rice,Kharif,563.9,1012.88,27.94,64.76,265.89,37.78,133.88,7.3,152.85,2.54,3.436
REC_2023_009881,2023,Punjab,Bathinda,Millets,Kharif,183.82,457.97,27.33,65.16,285.82,8.0,160.26,7.4,111.27,2.05,1.262
REC_2021_009882,2021,Tamil Nadu,Salem,Groundnut,Kharif,1036.69,782.07,29.51,72.25,316.78,40.19,251.36,7.93,92.19,3.49,1.913
REC_2019_009883,2019,Tamil Nadu,Madurai,Sugarcane,Zaid,986.6,980.82,29.36,74.26,228.78,44.95,210.63,5.09,146.53,0.77,70.265
REC_2017_009884,2017,Uttar Pradesh,Varanasi,Maize,Zaid,692.12,1014.12,29.64,48.15,174.34,30.35,253.97,7.66,185.98,1.91,2.893
REC_2022_009885,2022,Haryana,Karnal,Groundnut,Whole Year,1229.44,695.03,23.67,59.42,286.66,46.05,138.2,7.46,174.19,0.96,1.663
REC_2021_009886,2021,Haryana,Rohtak,Sugarcane,Whole Year,683.71,520.78,24.72,67.49,234.99,22.89,219.28,7.08,151.09,3.07,93.271
REC_2012_009887,2012,Karnataka,Ballari,Millets,Kharif,895.65,931.01,33.31,67.25,190.19,41.48,179.03,5.44,130.63,3.3,0.885
REC_2020_009888,2020,Uttar Pradesh,Lucknow,Cotton,Kharif,906.51,1210.59,24.85,59.2,212.11,31.15,246.19,6.36,145.14,2.08,1.024
REC_2016_009889,2016,Gujarat,Surat,Wheat,Rabi,3339.54,992.6,27.72,59.08,269.69,67.02,209.35,6.91,155.9,2.31,4.116
REC_2012_009890,2012,Tamil Nadu,Tiruchirappalli,Sugarcane,Whole Year,1353.68,1144.48,27.25,69.77,248.98,40.02,182.88,6.82,92.08,1.76,68.88
REC_2014_009891,2014,Karnataka,Dharwad,Pulses,Rabi,1104.76,924.49,22.06,66.05,285.79,33.87,195.25,7.03,168.7,2.13,1.145
REC_2011_009892,2011,Maharashtra,Nagpur,Pulses,Rabi,1338.42,1044.92,30.79,73.01,234.74,37.15,129.66,7.19,120.15,1.39,0.567
REC_2021_009893,2021,Uttar Pradesh,Meerut,Rice,Zaid,2443.55,662.34,25.41,62.52,276.66,33.57,165.39,6.39,149.69,2.36,4.532
REC_2016_009894,2016,Maharashtra,Pune,Wheat,Rabi,1098.62,1054.96,23.91,65.73,300.01,34.42,122.36,6.86,132.7,3.05,2.517
REC_2021_009895,2021,Uttar Pradesh,Agra,Pulses,Whole Year,847.5,1110.44,26.85,60.45,294.42,38.29,137.85,6.88,119.31,1.36,0.775
REC_2021_009896,2021,Gujarat,Rajkot,Cotton,Kharif,578.92,586.97,26.09,57.31,202.13,38.72,149.37,7.22,134.88,3.47,2.053
REC_2015_009897,2015,Punjab,Patiala,Cotton,Kharif,337.28,963.09,24.73,70.56,260.96,38.16,210.75,6.49,158.18,1.44,1.69
REC_2021_009898,2021,Madhya Pradesh,Gwalior,Millets,Kharif,197.44,1073.57,26.77,43.91,198.49,26.57,199.18,6.86,123.37,2.12,0.989
REC_2017_009899,2017,Maharashtra,Nagpur,Millets,Kharif,470.08,1041.91,29.52,52.61,284.81,32.76,202.12,6.05,175.34,2.35,1.001
REC_2010_009900,2010,Uttar Pradesh,Agra,Rice,Kharif,484.72,875.76,29.16,68.57,357.08,25.33,176.48,6.8,152.51,2.39,4.423
REC_2015_009901,2015,Tamil Nadu,Thanjavur,Wheat,Rabi,1211.68,1067.03,32.06,76.89,214.89,43.63,251.0,6.81,143.06,2.86,4.134
REC_2017_009902,2017,Karnataka,Belagavi,Cotton,Zaid,1377.36,1156.55,27.44,69.7,331.11,42.89,173.29,6.47,117.51,2.02,2.007
REC_2015_009903,2015,Andhra Pradesh,Kurnool,Rice,Whole Year,602.76,1241.32,28.56,56.11,195.31,14.61,203.68,7.5,181.12,2.8,3.208
REC_2016_009904,2016,Karnataka,Mysuru,Millets,Kharif,586.63,1253.13,19.22,74.67,123.02,23.32,188.72,7.46,175.79,2.65,0.324
REC_2019_009905,2019,West Bengal,Burdwan,Rice,Rabi,674.28,1663.98,26.29,87.94,257.77,45.11,237.42,6.83,115.51,0.54,4.479
REC_2024_009906,2024,Haryana,Sirsa,Sugarcane,Whole Year,256.24,610.82,23.48,54.5,247.82,45.75,199.18,6.03,154.14,1.7,45.224
REC_2022_009907,2022,Madhya Pradesh,Jabalpur,Millets,Kharif,736.07,1106.99,30.3,65.17,242.72,17.2,187.96,6.72,73.97,0.7,0.483
REC_2013_009908,2013,West Bengal,Nadia,Groundnut,Whole Year,201.33,2183.55,22.47,89.16,289.89,40.51,200.46,7.71,160.27,1.34,0.964
REC_2011_009909,2011,Tamil Nadu,Salem,Wheat,Rabi,471.6,1356.87,18.27,74.43,247.15,30.21,191.11,6.6,134.53,2.32,3.66
REC_2020_009910,2020,Tamil Nadu,Thanjavur,Millets,Kharif,242.55,1074.07,33.28,66.18,185.79,31.25,126.32,7.83,155.8,2.53,0.972
REC_2023_009911,2023,Gujarat,Rajkot,Wheat,Rabi,268.88,807.97,29.48,72.96,223.97,19.77,182.73,6.82,86.52,3.21,3.097
REC_2023_009912,2023,Madhya Pradesh,Indore,Maize,Kharif,607.07,993.62,30.88,46.18,180.63,48.75,207.39,6.85,150.7,3.68,3.778
REC_2013_009913,2013,Karnataka,Mysuru,Maize,Zaid,152.0,1042.01,22.6,70.06,238.1,40.96,269.86,7.34,126.49,2.67,2.94
REC_2020_009914,2020,Punjab,Bathinda,Pulses,Rabi,250.84,294.09,24.66,77.31,202.81,9.6,269.13,7.56,137.01,2.05,1.004
REC_2022_009915,2022,Karnataka,Mysuru,Maize,Kharif,494.47,1324.63,33.02,83.62,268.28,20.68,194.51,6.39,80.36,2.79,2.533
REC_2015_009916,2015,Tamil Nadu,Madurai,Maize,Kharif,964.09,1181.43,28.28,44.92,258.71,27.9,197.21,6.65,161.11,2.43,3.899
REC_2015_009917,2015,Maharashtra,Nagpur,Maize,Rabi,973.5,1289.06,21.8,55.9,158.03,53.97,174.2,6.51,151.03,0.6,2.07
REC_2021_009918,2021,Uttar Pradesh,Meerut,Maize,Kharif,1829.6,869.8,26.29,53.98,274.2,47.36,232.36,7.29,146.17,2.46,4.315
REC_2019_009919,2019,Tamil Nadu,Madurai,Rice,Kharif,1214.79,753.18,24.26,62.69,339.22,13.61,154.16,6.58,152.46,3.51,3.858
REC_2014_009920,2014,Karnataka,Ballari,Cotton,Kharif,346.41,1079.76,26.05,75.64,227.34,49.18,181.43,7.32,73.28,1.93,1.59
REC_2022_009921,2022,Andhra Pradesh,Guntur,Pulses,Rabi,4250.74,655.82,27.57,76.14,279.56,64.73,143.14,5.48,160.05,2.9,0.991
REC_2022_009922,2022,Madhya Pradesh,Gwalior,Rice,Kharif,658.28,,26.76,47.76,268.8,47.54,282.9,7.42,184.24,3.49,5.726
REC_2011_009923,2011,Uttar Pradesh,Agra,Groundnut,Kharif,1407.33,1387.92,22.69,55.13,224.69,57.12,135.85,8.34,189.25,1.22,0.799
REC_2013_009924,2013,Uttar Pradesh,Meerut,Rice,Kharif,298.8,812.46,23.27,69.14,176.08,35.59,212.58,6.8,131.88,2.23,3.691
REC_2020_009925,2020,Uttar Pradesh,Gorakhpur,Rice,Kharif,1832.23,1050.51,28.88,58.54,244.27,44.92,193.83,7.33,152.18,3.24,5.672
REC_2013_009926,2013,Haryana,Sirsa,Rice,Kharif,1141.16,226.73,22.52,64.87,275.76,27.01,171.85,6.12,161.36,0.79,3.299
REC_2021_009927,2021,Andhra Pradesh,Chittoor,Wheat,Rabi,3273.07,983.78,27.75,80.31,274.37,23.44,185.66,7.11,126.63,2.87,2.333
REC_2016_009928,2016,Uttar Pradesh,Agra,Sugarcane,Whole Year,1956.53,915.83,25.39,65.37,294.1,25.17,290.32,6.48,118.08,2.46,86.943
REC_2017_009929,2017,Madhya Pradesh,Bhopal,Rice,Kharif,3870.81,997.45,26.09,50.45,354.0,52.1,163.11,6.21,128.55,1.67,5.29
REC_2013_009930,2013,Punjab,Amritsar,Maize,Kharif,1444.53,698.53,24.29,66.02,285.08,31.76,158.49,6.16,113.95,1.5,3.047
REC_2022_009931,2022,Uttar Pradesh,Gorakhpur,Millets,Kharif,1804.74,890.12,20.67,73.19,256.57,33.55,197.83,7.62,162.86,1.22,0.661
REC_2011_009932,2011,Andhra Pradesh,Krishna,Pulses,Kharif,780.94,795.3,32.62,74.63,318.35,43.91,224.9,7.58,175.34,1.1,0.905
REC_2022_009933,2022,Haryana,Karnal,Groundnut,Kharif,2592.8,657.88,23.07,71.15,204.03,40.86,183.66,6.46,106.14,1.9,2.192
REC_2014_009934,2014,Maharashtra,Pune,Cotton,Kharif,5474.24,957.26,27.54,64.2,256.5,42.24,196.09,7.13,104.49,1.72,2.053
REC_2014_009935,2014,Haryana,Sirsa,Wheat,Rabi,2248.33,666.97,29.71,56.61,195.05,24.56,203.38,6.44,178.88,2.39,3.078
REC_2018_009936,2018,Haryana,Ambala,Wheat,Rabi,638.28,554.1,26.71,41.47,220.39,26.58,127.66,5.62,150.88,0.95,1.965
REC_2013_009937,2013,Haryana,Hisar,Wheat,Rabi,2594.87,616.1,24.28,57.34,312.37,17.2,135.72,6.89,123.82,1.26,4.141
REC_2024_009938,2024,Karnataka,Dharwad,Groundnut,Kharif,286.62,,21.41,56.82,211.64,29.8,192.78,7.42,145.53,3.28,0.817
REC_2022_009939,2022,Haryana,Rohtak,Pulses,Kharif,883.5,583.22,27.4,61.92,223.93,28.76,217.62,6.83,168.48,1.65,1.197
REC_2014_009940,2014,Punjab,Jalandhar,Rice,Kharif,843.84,924.01,22.15,59.68,208.52,32.52,183.89,6.86,116.33,3.08,3.149
REC_2013_009941,2013,West Bengal,Nadia,Pulses,Zaid,2142.55,1468.35,27.84,83.75,277.03,39.04,165.61,7.1,190.09,0.73,0.961
REC_2023_009942,2023,Tamil Nadu,Madurai,Maize,Kharif,430.38,821.87,27.02,64.35,194.14,12.93,219.95,6.68,159.28,1.21,3.157
REC_2016_009943,2016,Karnataka,Mysuru,Sugarcane,Whole Year,214.71,1062.64,,56.86,277.71,42.16,270.43,6.7,134.08,2.4,109.818
REC_2024_009944,2024,Uttar Pradesh,Meerut,Rice,Whole Year,3905.42,650.51,22.77,62.86,306.64,37.54,164.54,6.65,176.8,1.99,4.723
REC_2011_009945,2011,Uttar Pradesh,Varanasi,Sugarcane,Zaid,2508.04,972.53,19.99,72.39,236.05,31.43,249.16,5.84,87.84,3.68,34.218
REC_2011_009946,2011,West Bengal,Burdwan,Rice,Whole Year,2664.42,1786.3,31.17,79.09,238.29,21.37,248.66,7.17,89.62,3.1,3.231
REC_2022_009947,2022,Tamil Nadu,Madurai,Wheat,Zaid,1117.1,928.59,30.4,80.61,188.33,38.97,192.95,6.37,171.87,1.38,2.181
REC_2014_009948,2014,Tamil Nadu,Tiruchirappalli,Maize,Kharif,1224.29,843.58,23.67,83.44,276.95,45.09,177.9,7.19,113.81,2.36,3.093
REC_2013_009949,2013,Andhra Pradesh,Chittoor,Cotton,Kharif,2533.97,858.42,27.23,58.71,362.74,11.0,196.68,6.53,109.15,5.0,2.079
REC_2024_009950,2024,Madhya Pradesh,Gwalior,Rice,Kharif,3016.41,990.67,25.08,50.21,315.82,45.93,171.88,7.03,121.21,2.36,4.901
REC_2019_009951,2019,Maharashtra,Solapur,Sugarcane,Whole Year,244.37,1290.34,31.52,72.67,239.78,10.83,188.48,7.38,128.56,1.71,55.466
REC_2020_009952,2020,West Bengal,Murshidabad,Rice,Kharif,1402.0,1746.35,23.11,55.29,195.11,32.88,163.44,7.7,222.15,1.97,2.568
REC_2019_009953,2019,Andhra Pradesh,Guntur,Rice,Kharif,744.3,997.45,28.04,68.21,187.48,33.79,208.72,7.21,177.9,1.7,3.634
REC_2014_009954,2014,Andhra Pradesh,Krishna,Groundnut,Kharif,1848.76,843.44,22.13,66.6,218.88,36.39,183.12,7.54,176.14,1.28,1.48
REC_2014_009955,2014,Madhya Pradesh,Bhopal,Sugarcane,Whole Year,684.46,1267.16,22.36,44.65,319.91,13.53,106.42,6.52,150.23,1.44,47.702
REC_2018_009956,2018,Karnataka,Mandya,Pulses,Rabi,1476.32,1330.46,32.52,75.31,241.17,34.22,170.31,8.18,156.52,2.75,0.18
REC_2023_009957,2023,West Bengal,Burdwan,Pulses,Rabi,856.11,1506.51,28.54,81.79,262.57,40.49,241.56,7.43,112.29,1.39,0.782
REC_2016_009958,2016,Madhya Pradesh,Gwalior,Cotton,Rabi,1901.75,1020.74,28.38,76.23,236.04,21.48,151.05,7.02,129.07,3.01,1.7
REC_2022_009959,2022,Tamil Nadu,Salem,Pulses,Rabi,1331.21,1050.23,31.83,81.93,346.76,55.71,177.49,6.86,120.63,2.17,0.608
REC_2018_009960,2018,Gujarat,Ahmedabad,Pulses,Rabi,1590.62,783.15,30.91,74.8,263.11,17.76,215.91,6.65,139.77,1.25,0.698
REC_2014_009961,2014,Haryana,Hisar,Maize,Kharif,201.89,869.15,20.93,53.3,272.69,42.48,188.72,7.69,107.69,1.09,2.09
REC_2011_009962,2011,Haryana,Karnal,Rice,Kharif,974.42,687.7,25.5,49.43,298.85,29.91,152.75,6.33,182.24,3.34,5.087
REC_2022_009963,2022,Punjab,Patiala,Sugarcane,Kharif,452.77,466.93,23.89,57.36,151.57,36.1,138.37,7.38,146.54,2.6,65.672
REC_2010_009964,2010,Uttar Pradesh,Lucknow,Millets,Rabi,1650.1,699.67,31.0,64.83,233.31,20.73,171.17,5.84,165.37,1.15,0.26
REC_2015_009965,2015,Haryana,Hisar,Maize,Zaid,161.89,460.65,21.73,53.59,144.85,24.5,243.4,7.13,101.88,3.18,2.728
REC_2023_009966,2023,Andhra Pradesh,Guntur,Maize,Kharif,1738.88,980.41,28.57,63.56,309.37,24.18,186.73,7.1,113.92,3.03,2.653
REC_2021_009967,2021,Uttar Pradesh,Lucknow,Wheat,Rabi,632.18,1329.44,24.92,62.91,209.68,47.28,198.1,6.11,152.66,2.27,2.324
REC_2022_009968,2022,Tamil Nadu,Salem,Cotton,Zaid,929.65,937.07,28.5,76.55,171.04,33.48,207.92,7.51,69.57,2.0,1.344
REC_2010_009969,2010,Madhya Pradesh,Ujjain,Cotton,Whole Year,1888.63,780.74,27.88,50.66,265.48,44.29,149.46,6.81,102.33,2.27,2.344
REC_2018_009970,2018,Gujarat,Vadodara,Rice,Kharif,3187.41,623.77,24.42,57.2,194.28,51.34,162.37,6.86,164.3,2.88,4.946
REC_2011_009971,2011,West Bengal,Burdwan,Maize,Kharif,522.27,1369.69,30.11,62.84,247.67,23.78,137.54,6.12,163.05,2.23,2.854
REC_2023_009972,2023,Andhra Pradesh,Chittoor,Rice,Kharif,1075.07,953.44,31.05,69.7,218.62,37.41,255.69,7.85,151.07,1.78,3.504
REC_2011_009973,2011,Gujarat,Ahmedabad,Maize,Kharif,1475.74,1025.63,26.15,66.55,253.64,55.51,131.48,6.21,171.95,2.52,5.003
REC_2014_009974,2014,Uttar Pradesh,Lucknow,Groundnut,Kharif,1578.02,1234.26,22.08,70.72,215.15,25.65,162.32,6.44,112.23,2.9,1.369
REC_2024_009975,2024,Andhra Pradesh,Visakhapatnam,Wheat,Rabi,3032.92,774.89,23.5,63.73,232.64,57.43,97.69,5.89,135.18,2.92,4.086
REC_2010_009976,2010,Karnataka,Mysuru,Wheat,Rabi,867.41,912.21,27.73,68.18,200.94,39.48,110.85,6.76,108.82,2.34,1.941
REC_2018_009977,2018,West Bengal,Hooghly,Millets,Whole Year,484.49,1361.31,25.32,82.67,282.15,41.92,136.86,7.41,164.09,2.56,0.964
REC_2017_009978,2017,Punjab,Amritsar,Pulses,Rabi,2013.17,617.03,32.51,63.26,309.74,32.32,76.02,6.65,143.88,1.04,0.713
REC_2016_009979,2016,Punjab,Patiala,Wheat,Rabi,188.75,550.34,32.22,66.92,297.84,32.87,235.73,7.02,122.36,2.9,3.735
REC_2022_009980,2022,Andhra Pradesh,Visakhapatnam,Maize,Kharif,152.49,,34.59,77.18,250.66,44.37,251.13,7.91,48.93,1.38,1.79
REC_2011_009981,2011,Gujarat,Junagadh,Sugarcane,Zaid,425.02,738.0,25.85,63.53,300.8,49.42,190.9,6.75,169.75,1.46,95.97
REC_2012_009982,2012,Punjab,Ludhiana,Pulses,Rabi,823.28,648.21,25.81,56.72,193.57,30.25,161.77,7.51,162.88,2.23,1.089
REC_2017_009983,2017,Tamil Nadu,Madurai,Maize,Kharif,5172.41,1138.74,34.37,72.58,202.26,34.14,217.43,8.14,159.38,2.05,1.638
REC_2017_009984,2017,Maharashtra,Nagpur,Millets,Kharif,2147.95,1256.65,28.2,64.41,292.84,30.35,226.91,7.25,138.2,2.26,1.035
REC_2024_009985,2024,Haryana,Sirsa,Pulses,Kharif,1065.33,517.2,21.33,59.68,246.67,39.18,144.47,6.45,112.88,3.39,0.902
REC_2015_009986,2015,Andhra Pradesh,Krishna,Cotton,Kharif,1399.53,536.47,28.88,70.6,297.28,25.23,254.28,6.81,172.5,2.24,2.795
REC_2012_009987,2012,Haryana,Karnal,Cotton,Kharif,280.36,706.72,27.44,49.98,297.69,24.65,175.37,6.69,231.43,1.91,2.155
REC_2018_009988,2018,Gujarat,Ahmedabad,Sugarcane,Whole Year,1164.28,768.41,25.77,55.26,249.27,55.89,195.37,6.82,150.18,1.45,86.276
REC_2015_009989,2015,Karnataka,Mysuru,Sugarcane,Whole Year,999.44,1039.81,23.85,66.16,242.77,26.58,249.29,7.22,122.44,1.53,72.6
REC_2014_009990,2014,Tamil Nadu,Thanjavur,Groundnut,Whole Year,680.12,878.71,29.86,71.11,222.06,42.97,230.21,7.07,131.65,1.7,1.673
REC_2024_009991,2024,Uttar Pradesh,Gorakhpur,Rice,Kharif,443.61,,23.08,62.44,379.31,41.27,141.24,6.32,141.99,3.46,5.735
REC_2010_009992,2010,Punjab,Patiala,Maize,Kharif,338.16,646.41,20.56,48.3,241.78,37.88,188.78,7.67,105.43,1.96,2.563
REC_2020_009993,2020,Karnataka,Mandya,Rice,Kharif,357.95,973.67,21.39,74.98,223.58,47.75,204.06,6.59,139.31,1.68,4.433
REC_2021_009994,2021,Punjab,Amritsar,Sugarcane,Whole Year,3728.14,808.41,25.13,48.9,364.31,10.24,119.29,7.56,178.3,2.52,68.877
REC_2011_009995,2011,Gujarat,Ahmedabad,Cotton,Kharif,1122.78,738.41,29.52,49.67,160.74,53.66,250.46,7.2,73.41,2.54,2.365
REC_2024_009996,2024,Andhra Pradesh,Guntur,Wheat,Rabi,2620.31,1080.91,26.49,81.62,364.83,19.71,177.89,7.36,161.06,2.2,2.455
REC_2015_009997,2015,Madhya Pradesh,Jabalpur,Millets,Kharif,185.02,1218.44,24.26,59.84,194.12,40.2,248.12,6.6,44.59,2.6,0.854
REC_2012_009998,2012,Madhya Pradesh,Jabalpur,Millets,Kharif,651.61,973.3,26.62,56.3,280.57,11.29,224.69,6.53,192.49,1.45,1.29
REC_2012_009999,2012,Tamil Nadu,Thanjavur,Maize,Zaid,1362.24,703.19,32.98,82.7,297.21,65.02,217.36,7.5,140.83,1.98,3.266
REC_2010_010000,2010,Karnataka,Belagavi,Maize,Whole Year,752.19,1174.68,20.68,69.48,188.19,31.57,208.76,6.93,150.34,1.33,2.65
REC_2012_010001,2012,Tamil Nadu,Salem,Millets,Kharif,1559.64,700.14,24.63,69.91,218.36,33.54,188.26,7.16,117.73,3.46,1.077
REC_2022_010002,2022,Haryana,Karnal,Sugarcane,Kharif,251.21,920.56,23.49,41.43,311.56,45.1,245.46,5.96,86.92,1.13,56.733
REC_2011_010003,2011,West Bengal,Hooghly,Sugarcane,Rabi,412.41,1512.77,29.73,84.9,230.49,41.11,219.79,6.63,136.6,2.39,102.125
REC_2010_010004,2010,Punjab,Ludhiana,Millets,Kharif,5165.75,570.77,20.16,54.21,280.75,44.27,142.05,6.76,122.72,2.95,0.849
REC_2014_010005,2014,West Bengal,Murshidabad,Maize,Rabi,525.16,1465.09,25.44,81.81,221.57,30.65,223.62,6.39,98.52,3.61,4.476
REC_2010_010006,2010,Madhya Pradesh,Jabalpur,Wheat,Rabi,1939.4,971.97,29.97,67.69,321.82,23.5,240.4,5.7,129.16,2.38,1.665
REC_2012_010007,2012,Tamil Nadu,Coimbatore,Wheat,Rabi,1092.43,1249.96,31.05,68.62,208.61,39.56,132.41,6.78,134.17,1.92,2.067
REC_2024_010008,2024,Andhra Pradesh,Krishna,Groundnut,Kharif,361.46,826.94,26.74,60.53,185.86,46.88,180.05,7.64,124.85,2.48,1.87
REC_2020_010009,2020,Haryana,Rohtak,Groundnut,Kharif,2610.75,172.16,25.31,59.78,153.24,35.03,168.89,6.77,126.93,1.62,1.109
REC_2020_010010,2020,Gujarat,Junagadh,Rice,Kharif,2243.74,1061.4,30.57,58.04,142.83,42.16,134.27,6.73,148.56,2.2,3.134
REC_2011_010011,2011,Tamil Nadu,Coimbatore,Maize,Kharif,656.9,1060.14,29.31,68.47,299.61,26.27,183.52,6.04,217.39,1.99,3.234
REC_2016_010012,2016,Maharashtra,Aurangabad,Millets,Kharif,776.11,1049.39,30.31,60.11,258.46,51.87,174.58,6.49,169.02,2.09,1.495
REC_2020_010013,2020,West Bengal,Nadia,Wheat,Rabi,269.95,1720.67,24.07,65.5,284.55,58.47,205.38,6.64,194.34,2.76,4.299
REC_2021_010014,2021,Madhya Pradesh,Indore,Sugarcane,Whole Year,3922.89,788.55,26.42,49.21,216.1,10.58,118.92,7.63,182.92,1.74,43.235
REC_2019_010015,2019,Tamil Nadu,Tiruchirappalli,Sugarcane,Whole Year,418.99,1156.49,30.66,65.78,191.69,37.08,193.23,7.21,118.37,2.08,66.019
REC_2019_010016,2019,Haryana,Rohtak,Millets,Kharif,388.93,740.35,26.61,55.45,187.6,31.64,250.01,6.4,141.62,2.46,0.74
REC_2018_010017,2018,Andhra Pradesh,Kurnool,Cotton,Kharif,149.84,1029.7,32.65,57.89,249.25,43.7,226.19,7.0,95.99,2.99,2.036
REC_2022_010018,2022,Madhya Pradesh,Gwalior,Wheat,Rabi,2134.26,1023.69,28.42,55.92,196.99,45.9,223.72,5.96,143.67,1.81,1.415
REC_2021_010019,2021,Maharashtra,Pune,Wheat,Whole Year,1195.21,1396.98,27.82,63.47,250.7,37.37,132.66,6.0,131.1,1.41,2.493
REC_2013_010020,2013,Tamil Nadu,Tiruchirappalli,Rice,Kharif,428.23,1301.19,28.34,74.4,333.01,35.34,190.86,6.21,121.45,3.17,5.145
REC_2014_010021,2014,Tamil Nadu,Tiruchirappalli,Pulses,Rabi,674.12,850.54,26.18,74.53,200.95,37.88,216.72,7.18,148.3,2.45,1.223
REC_2017_010022,2017,Haryana,Ambala,Millets,Kharif,1118.26,402.83,27.61,59.02,250.72,34.75,113.32,8.02,167.31,2.41,1.328
REC_2019_010023,2019,Andhra Pradesh,Guntur,Millets,Whole Year,500.78,715.59,22.89,62.99,339.06,21.88,110.58,6.93,206.33,1.6,1.114
REC_2012_010024,2012,Uttar Pradesh,Lucknow,Pulses,Rabi,950.68,825.12,23.94,55.92,174.45,34.55,280.27,6.5,151.23,3.41,1.351
REC_2018_010025,2018,Gujarat,Rajkot,Millets,Rabi,672.74,1179.58,26.59,40.49,230.6,38.17,270.06,7.12,110.29,3.56,1.283
REC_2010_010026,2010,Gujarat,Junagadh,Maize,Kharif,3414.36,475.06,25.09,57.3,180.18,28.05,196.03,5.65,127.65,3.16,3.137
REC_2012_010027,2012,Tamil Nadu,Salem,Wheat,Rabi,488.93,965.97,29.38,83.6,239.46,26.3,159.58,6.95,159.96,2.77,2.876
REC_2012_010028,2012,Madhya Pradesh,Bhopal,Millets,Zaid,877.29,914.5,30.51,40.62,202.75,11.55,173.52,7.31,156.9,2.13,0.888
REC_2024_010029,2024,Maharashtra,Pune,Pulses,Kharif,1832.11,753.52,26.65,81.44,227.93,41.73,212.5,6.1,204.87,2.68,1.212
REC_2013_010030,2013,Andhra Pradesh,Kurnool,Pulses,Rabi,1025.37,961.06,24.34,62.79,223.91,59.53,169.95,7.86,133.76,1.16,0.821
REC_2011_010031,2011,Gujarat,Junagadh,Cotton,Rabi,2309.99,778.87,31.82,69.34,264.58,16.04,206.38,5.78,158.53,2.71,1.602
REC_2017_010032,2017,Madhya Pradesh,Ujjain,Millets,Kharif,1767.15,1170.91,30.83,61.42,266.68,8.09,211.77,7.28,106.4,2.69,0.701
REC_2012_010033,2012,Punjab,Jalandhar,Sugarcane,Whole Year,1641.4,967.95,25.46,56.12,249.95,38.03,171.1,7.63,172.73,1.76,54.22
REC_2015_010034,2015,Maharashtra,Solapur,Millets,Kharif,990.93,1237.23,24.38,85.04,192.15,25.55,213.9,7.04,160.08,2.03,0.779
REC_2015_010035,2015,Karnataka,Mysuru,Groundnut,Zaid,1355.14,1146.71,27.33,72.39,226.27,30.8,195.57,6.22,156.16,1.29,1.994
REC_2019_010036,2019,Andhra Pradesh,Kurnool,Groundnut,Kharif,2443.35,1248.19,29.95,79.81,260.58,35.66,178.59,7.53,165.08,2.11,0.738
REC_2013_010037,2013,Haryana,Rohtak,Groundnut,Kharif,4111.58,819.17,23.45,71.05,213.77,29.3,95.7,6.98,160.09,3.1,1.785
REC_2018_010038,2018,Andhra Pradesh,Krishna,Millets,Kharif,1718.45,928.54,29.13,64.48,310.33,51.93,251.08,6.82,183.08,3.47,1.953
REC_2015_010039,2015,Gujarat,Rajkot,Rice,Kharif,2665.72,757.45,28.07,56.21,222.27,15.96,160.36,5.94,204.49,0.94,3.388
REC_2022_010040,2022,Haryana,Hisar,Rice,Kharif,1868.2,761.43,25.0,50.93,198.05,12.7,262.56,6.36,139.99,2.14,3.659
REC_2017_010041,2017,West Bengal,Midnapore,Millets,Kharif,137.12,1730.89,25.01,74.68,163.25,33.82,154.95,7.69,136.72,3.48,0.731
REC_2024_010042,2024,Maharashtra,Nagpur,Sugarcane,Whole Year,393.4,1590.93,27.25,62.49,245.5,39.8,140.71,6.37,156.69,1.28,67.34
REC_2017_010043,2017,Punjab,Amritsar,Sugarcane,Whole Year,191.78,736.86,28.41,57.37,313.91,52.14,149.11,6.66,146.71,1.77,105.709
REC_2010_010044,2010,Maharashtra,Solapur,Maize,Kharif,150.97,1340.67,28.74,78.22,232.94,41.32,214.97,6.75,168.46,1.77,3.884
REC_2022_010045,2022,Uttar Pradesh,Meerut,Cotton,Rabi,2183.86,720.92,25.88,47.52,258.56,45.59,222.61,6.61,118.9,2.65,2.269
REC_2017_010046,2017,West Bengal,Hooghly,Pulses,Rabi,545.73,1347.0,21.72,78.69,259.29,31.35,180.16,5.72,103.91,2.05,0.362
REC_2022_010047,2022,Madhya Pradesh,Jabalpur,Pulses,Whole Year,924.11,978.78,23.33,58.36,256.15,29.48,233.03,6.3,174.69,3.11,1.004
REC_2014_010048,2014,Haryana,Ambala,Pulses,Rabi,563.49,961.4,24.5,45.88,257.03,47.94,129.27,6.32,31.61,0.97,0.572
